Atoms: 31, CPU: 4.40%, Memory: 7060.69 MB, GPU: 0.00%
Atoms: 32, CPU: 5.60%, Memory: 7063.18 MB, GPU: 0.00%
Atoms: 33, CPU: 4.90%, Memory: 7069.07 MB, GPU: 0.00%
Atoms: 35, CPU: 4.40%, Memory: 7069.36 MB, GPU: 0.00%
Atoms: 35, CPU: 4.60%, Memory: 7063.26 MB, GPU: 0.00%
Atoms: 36, CPU: 1.20%, Memory: 7063.14 MB, GPU: 0.00%
Atoms: 36, CPU: 4.70%, Memory: 7064.85 MB, GPU: 0.00%
Atoms: 36, CPU: 0.30%, Memory: 7067.37 MB, GPU: 0.00%
Atoms: 36, CPU: 8.00%, Memory: 7062.36 MB, GPU: 0.00%
Atoms: 36, CPU: 6.90%, Memory: 7061.34 MB, GPU: 0.00%
Atoms: 0, CPU: 10.50%, Memory: 7081.76 MB, GPU: 0.00%
Atoms: 0, CPU: 12.60%, Memory: 7082.82 MB, GPU: 0.00%
Atoms: 0, CPU: 6.20%, Memory: 7087.02 MB, GPU: 0.00%
Atoms: 0, CPU: 4.60%, Memory: 7086.98 MB, GPU: 0.00%
Atoms: 2, CPU: 5.90%, Memory: 7084.25 MB, GPU: 0.00%
Atoms: 2, CPU: 4.90%, Memory: 7085.42 MB, GPU: 0.00%
Atoms: 3, CPU: 4.90%, Memory: 7082.60 MB, GPU: 0.00%
Atoms: 4, CPU: 5.50%, Memory: 7080.73 MB, GPU: 0.00%
Atoms: 5, CPU: 5.80%, Memory: 7082.02 MB, GPU: 0.00%
Atoms: 5, CPU: 5.20%, Memory: 7081.02 MB, GPU: 0.00%
Atoms: 5, CPU: 5.10%, Memory: 7076.28 MB, GPU: 0.00%
Atoms: 5, CPU: 5.90%, Memory: 7078.61 MB, GPU: 0.00%
Atoms: 5, CPU: 6.60%, Memory: 7084.85 MB, GPU: 0.00%
Atoms: 5, CPU: 6.30%, Memory: 7077.14 MB, GPU: 0.00%
Atoms: 5, CPU: 5.30%, Memory: 7076.70 MB, GPU: 0.00%
Atoms: 5, CPU: 4.40%, Memory: 7071.55 MB, GPU: 0.00%
Atoms: 5, CPU: 4.60%, Memory: 7071.45 MB, GPU: 0.00%
Atoms: 5, CPU: 5.00%, Memory: 7071.02 MB, GPU: 0.00%
Atoms: 5, CPU: 5.50%, Memory: 7065.03 MB, GPU: 0.00%
Atoms: 5, CPU: 5.40%, Memory: 7068.38 MB, GPU: 0.00%
Atoms: 5, CPU: 5.60%, Memory: 7068.68 MB, GPU: 0.00%
Atoms: 5, CPU: 4.80%, Memory: 7062.02 MB, GPU: 0.00%
Atoms: 6, CPU: 5.10%, Memory: 7069.91 MB, GPU: 0.00%
Atoms: 6, CPU: 4.90%, Memory: 7065.99 MB, GPU: 0.00%
Atoms: 6, CPU: 4.90%, Memory: 7073.38 MB, GPU: 0.00%
Atoms: 7, CPU: 5.20%, Memory: 7068.01 MB, GPU: 0.00%
Atoms: 7, CPU: 4.10%, Memory: 7071.33 MB, GPU: 0.00%
Atoms: 7, CPU: 4.60%, Memory: 7075.56 MB, GPU: 0.00%
Atoms: 0, CPU: 98.90%, Memory: 7081.44 MB, GPU: 0.00%
Atoms: 0, CPU: 98.90%, Memory: 7073.24 MB, GPU: 0.00%
Atoms: 0, CPU: 34.00%, Memory: 7071.32 MB, GPU: 0.00%
Atoms: 0, CPU: 0.00%, Memory: 7076.05 MB, GPU: 0.00%
Atoms: 0, CPU: 0.00%, Memory: 7074.46 MB, GPU: 0.00%
Atoms: 0, CPU: 0.00%, Memory: 7078.47 MB, GPU: 0.00%
Atoms: 0, CPU: 0.00%, Memory: 7077.29 MB, GPU: 0.00%
Atoms: 0, CPU: 0.00%, Memory: 7070.10 MB, GPU: 0.00%
